dataset,path,nodes,average_degree,global_E,global_00,global_01,global_11,global_p00,global_p01,global_p11,train_pos_shape,train_neg_shape,train_pos_neg_overlap,train_pos_E,train_pos_00,train_pos_01,train_pos_11,train_pos_p00,train_pos_p01,train_pos_p11,train_neg_E,train_neg_00,train_neg_01,train_neg_11,train_neg_p00,train_neg_p01,train_neg_p11,valid_pos_shape,valid_neg_shape,valid_pos_neg_overlap,valid_pos_E,valid_pos_00,valid_pos_01,valid_pos_11,valid_pos_p00,valid_pos_p01,valid_pos_p11,valid_neg_E,valid_neg_00,valid_neg_01,valid_neg_11,valid_neg_p00,valid_neg_p01,valid_neg_p11,test_pos_shape,test_neg_shape,test_pos_neg_overlap,test_pos_E,test_pos_00,test_pos_01,test_pos_11,test_pos_p00,test_pos_p01,test_pos_p11,test_neg_E,test_neg_00,test_neg_01,test_neg_11,test_neg_p00,test_neg_p01,test_neg_p11
dpah_fm0.05_hMM0.80_hmm0.60_2,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.60_2.pt,1000,11.85,5925,5588,328,9,0.9431223628691983,0.05535864978902954,0.0015189873417721519,"(4146, 2)","(4146, 2)",0,4146,3911,229,6,0.9433188615533044,0.05523396044380125,0.001447178002894356,4146,3940,202,4,0.9503135552339604,0.04872165943077665,0.000964785335262904,"(590, 2)","(590, 2)",0,590,558,32,0,0.9457627118644067,0.05423728813559322,0.0,590,559,31,0,0.9474576271186441,0.05254237288135593,0.0,"(1189, 2)","(1189, 2)",0,1189,1119,67,3,0.9411269974768713,0.056349873843566024,0.002523128679562658,1189,1114,73,2,0.9369217830109335,0.061396131202691336,0.001682085786375105
dpah_fm0.05_hMM0.80_hmm0.70_0,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.70_0.pt,1000,11.886,5943,5605,326,12,0.9431263671546357,0.05485445061416793,0.0020191822311963654,"(4159, 2)","(4159, 2)",0,4159,3923,228,8,0.9432555902861265,0.05482087040153883,0.0019235393123346958,4159,3920,233,6,0.942534263044001,0.05602308247174802,0.001442654484251022,"(593, 2)","(593, 2)",0,593,560,32,1,0.9443507588532883,0.05396290050590219,0.0016863406408094434,593,553,40,0,0.9325463743676222,0.06745362563237774,0.0,"(1191, 2)","(1191, 2)",0,1191,1122,66,3,0.9420654911838791,0.055415617128463476,0.0025188916876574307,1191,1117,73,1,0.9378673383711167,0.061293031066330814,0.0008396305625524769
dpah_fm0.05_hMM0.80_hmm0.70_1,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.70_1.pt,1000,11.886,5943,5605,326,12,0.9431263671546357,0.05485445061416793,0.0020191822311963654,"(4159, 2)","(4159, 2)",0,4159,3923,228,8,0.9432555902861265,0.05482087040153883,0.0019235393123346958,4159,3924,224,11,0.9434960327001684,0.05385910074537149,0.002644866554460207,"(593, 2)","(593, 2)",0,593,560,32,1,0.9443507588532883,0.05396290050590219,0.0016863406408094434,593,571,22,0,0.9629005059021922,0.03709949409780776,0.0,"(1191, 2)","(1191, 2)",0,1191,1122,66,3,0.9420654911838791,0.055415617128463476,0.0025188916876574307,1191,1114,75,2,0.9353484466834593,0.06297229219143577,0.0016792611251049538
dpah_fm0.05_hMM0.80_hmm0.70_2,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.70_2.pt,1000,11.886,5943,5605,326,12,0.9431263671546357,0.05485445061416793,0.0020191822311963654,"(4159, 2)","(4159, 2)",0,4159,3923,228,8,0.9432555902861265,0.05482087040153883,0.0019235393123346958,4159,3950,204,5,0.949747535465256,0.049050252464534747,0.0012022120702091848,"(593, 2)","(593, 2)",0,593,560,32,1,0.9443507588532883,0.05396290050590219,0.0016863406408094434,593,561,32,0,0.9460370994940978,0.05396290050590219,0.0,"(1191, 2)","(1191, 2)",0,1191,1122,66,3,0.9420654911838791,0.055415617128463476,0.0025188916876574307,1191,1114,74,3,0.9353484466834593,0.06213266162888329,0.0025188916876574307
dpah_fm0.05_hMM0.80_hmm0.80_0,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.80_0.pt,1000,11.862,5931,5591,325,15,0.9426740853144495,0.05479683021412915,0.0025290844714213456,"(4150, 2)","(4150, 2)",0,4150,3913,227,10,0.9428915662650602,0.05469879518072289,0.0024096385542168677,4150,3912,231,7,0.9426506024096386,0.05566265060240964,0.0016867469879518072,"(592, 2)","(592, 2)",0,592,559,32,1,0.9442567567567568,0.05405405405405406,0.0016891891891891893,592,552,40,0,0.9324324324324325,0.06756756756756757,0.0,"(1189, 2)","(1189, 2)",0,1189,1119,66,4,0.9411269974768713,0.05550883095037847,0.00336417157275021,1189,1112,74,3,0.9352396972245585,0.06223717409587889,0.002523128679562658
dpah_fm0.05_hMM0.80_hmm0.80_1,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.80_1.pt,1000,11.862,5931,5591,325,15,0.9426740853144495,0.05479683021412915,0.0025290844714213456,"(4150, 2)","(4150, 2)",0,4150,3913,227,10,0.9428915662650602,0.05469879518072289,0.0024096385542168677,4150,3915,222,13,0.9433734939759036,0.05349397590361446,0.0031325301204819275,"(592, 2)","(592, 2)",0,592,559,32,1,0.9442567567567568,0.05405405405405406,0.0016891891891891893,592,566,26,0,0.956081081081081,0.04391891891891892,0.0,"(1189, 2)","(1189, 2)",0,1189,1119,66,4,0.9411269974768713,0.05550883095037847,0.00336417157275021,1189,1108,78,3,0.9318755256518082,0.0656013456686291,0.002523128679562658
dpah_fm0.05_hMM0.80_hmm0.80_2,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.80_2.pt,1000,11.862,5931,5591,325,15,0.9426740853144495,0.05479683021412915,0.0025290844714213456,"(4150, 2)","(4150, 2)",0,4150,3913,227,10,0.9428915662650602,0.05469879518072289,0.0024096385542168677,4150,3938,206,6,0.9489156626506025,0.04963855421686747,0.0014457831325301205,"(592, 2)","(592, 2)",0,592,559,32,1,0.9442567567567568,0.05405405405405406,0.0016891891891891893,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,"(1189, 2)","(1189, 2)",0,1189,1119,66,4,0.9411269974768713,0.05550883095037847,0.00336417157275021,1189,1118,68,3,0.9402859545836838,0.057190916736753576,0.002523128679562658
dpah_fm0.05_hMM0.80_hmm0.90_0,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.90_0.pt,1000,11.88,5940,5593,300,47,0.9415824915824916,0.050505050505050504,0.007912457912457913,"(4157, 2)","(4157, 2)",0,4157,3915,210,32,0.9417849410632668,0.05051719990377676,0.007697859032956459,4157,3913,216,28,0.941303824873707,0.0519605484724561,0.006735626653836902,"(593, 2)","(593, 2)",0,593,559,30,4,0.9426644182124789,0.050590219224283306,0.006745362563237774,593,553,38,2,0.9325463743676222,0.06408094435075885,0.003372681281618887,"(1190, 2)","(1190, 2)",0,1190,1119,60,11,0.9403361344537815,0.05042016806722689,0.009243697478991597,1190,1113,68,9,0.9352941176470588,0.05714285714285714,0.007563025210084034
dpah_fm0.05_hMM0.80_hmm0.90_1,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.90_1.pt,1000,11.88,5940,5593,300,47,0.9415824915824916,0.050505050505050504,0.007912457912457913,"(4157, 2)","(4157, 2)",0,4157,3915,210,32,0.9417849410632668,0.05051719990377676,0.007697859032956459,4157,3917,196,44,0.9422660572528265,0.04714938657685831,0.010584556170315132,"(593, 2)","(593, 2)",0,593,559,30,4,0.9426644182124789,0.050590219224283306,0.006745362563237774,593,571,21,1,0.9629005059021922,0.03541315345699832,0.0016863406408094434,"(1190, 2)","(1190, 2)",0,1190,1119,60,11,0.9403361344537815,0.05042016806722689,0.009243697478991597,1190,1110,70,10,0.9327731092436975,0.058823529411764705,0.008403361344537815
dpah_fm0.05_hMM0.80_hmm0.90_2,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm0.90_2.pt,1000,11.88,5940,5593,300,47,0.9415824915824916,0.050505050505050504,0.007912457912457913,"(4157, 2)","(4157, 2)",0,4157,3915,210,32,0.9417849410632668,0.05051719990377676,0.007697859032956459,4157,3935,191,31,0.9465961029588645,0.04594659610295886,0.0074573009381765695,"(593, 2)","(593, 2)",0,593,559,30,4,0.9426644182124789,0.050590219224283306,0.006745362563237774,593,561,30,2,0.9460370994940978,0.050590219224283306,0.003372681281618887,"(1190, 2)","(1190, 2)",0,1190,1119,60,11,0.9403361344537815,0.05042016806722689,0.009243697478991597,1190,1112,68,10,0.934453781512605,0.05714285714285714,0.008403361344537815
dpah_fm0.05_hMM0.80_hmm1.00_0,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm1.00_0.pt,1000,11.812,5906,5641,55,210,0.9551303758889265,0.0093125634947511,0.03555706061632238,"(4133, 2)","(4133, 2)",0,4133,3948,38,147,0.9552383256714251,0.009194289862085652,0.03556738446648923,4133,3954,35,144,0.9566900556496492,0.008468424872973626,0.03484151947737721,"(590, 2)","(590, 2)",0,590,564,5,21,0.9559322033898305,0.00847457627118644,0.03559322033898305,590,554,9,27,0.9389830508474576,0.015254237288135594,0.04576271186440678,"(1183, 2)","(1183, 2)",0,1183,1129,12,42,0.9543533389687235,0.01014370245139476,0.03550295857988166,1183,1127,11,45,0.9526627218934911,0.009298393913778529,0.03803888419273035
dpah_fm0.05_hMM0.80_hmm1.00_1,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm1.00_1.pt,1000,11.812,5906,5641,55,210,0.9551303758889265,0.0093125634947511,0.03555706061632238,"(4133, 2)","(4133, 2)",0,4133,3948,38,147,0.9552383256714251,0.009194289862085652,0.03556738446648923,4133,3941,44,148,0.9535446406968304,0.010646019840309702,0.035809339462859906,"(590, 2)","(590, 2)",0,590,564,5,21,0.9559322033898305,0.00847457627118644,0.03559322033898305,590,569,5,16,0.964406779661017,0.00847457627118644,0.02711864406779661,"(1183, 2)","(1183, 2)",0,1183,1129,12,42,0.9543533389687235,0.01014370245139476,0.03550295857988166,1183,1119,13,51,0.9459002535925612,0.01098901098901099,0.04311073541842773
dpah_fm0.05_hMM0.80_hmm1.00_2,../data/splits/dpah/dpah_fm0.05_hMM0.80_hmm1.00_2.pt,1000,11.812,5906,5641,55,210,0.9551303758889265,0.0093125634947511,0.03555706061632238,"(4133, 2)","(4133, 2)",0,4133,3948,38,147,0.9552383256714251,0.009194289862085652,0.03556738446648923,4133,3965,33,135,0.9593515606097266,0.007984514880232278,0.03266392451004113,"(590, 2)","(590, 2)",0,590,564,5,21,0.9559322033898305,0.00847457627118644,0.03559322033898305,590,564,3,23,0.9559322033898305,0.005084745762711864,0.03898305084745763,"(1183, 2)","(1183, 2)",0,1183,1129,12,42,0.9543533389687235,0.01014370245139476,0.03550295857988166,1183,1131,10,42,0.9560439560439561,0.0084530853761623,0.03550295857988166
dpah_fm0.05_hMM0.90_hmm0.00_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.00_0.pt,1000,11.844,5922,5596,326,0,0.944951030057413,0.05504896994258696,0.0,"(4145, 2)","(4145, 2)",0,4145,3917,228,0,0.944993968636912,0.055006031363088057,0.0,4145,3910,235,0,0.9433051869722557,0.05669481302774427,0.0,"(591, 2)","(591, 2)",0,591,559,32,0,0.9458544839255499,0.05414551607445008,0.0,591,564,27,0,0.9543147208121827,0.04568527918781726,0.0,"(1186, 2)","(1186, 2)",0,1186,1120,66,0,0.9443507588532883,0.05564924114671164,0.0,1186,1131,55,0,0.9536256323777403,0.046374367622259695,0.0
dpah_fm0.05_hMM0.90_hmm0.00_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.00_1.pt,1000,11.844,5922,5596,326,0,0.944951030057413,0.05504896994258696,0.0,"(4145, 2)","(4145, 2)",0,4145,3917,228,0,0.944993968636912,0.055006031363088057,0.0,4145,3906,239,0,0.9423401688781665,0.05765983112183353,0.0,"(591, 2)","(591, 2)",0,591,559,32,0,0.9458544839255499,0.05414551607445008,0.0,591,564,27,0,0.9543147208121827,0.04568527918781726,0.0,"(1186, 2)","(1186, 2)",0,1186,1120,66,0,0.9443507588532883,0.05564924114671164,0.0,1186,1111,75,0,0.9367622259696459,0.06323777403035413,0.0
dpah_fm0.05_hMM0.90_hmm0.00_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.00_2.pt,1000,11.844,5922,5596,326,0,0.944951030057413,0.05504896994258696,0.0,"(4145, 2)","(4145, 2)",0,4145,3917,228,0,0.944993968636912,0.055006031363088057,0.0,4145,3900,245,0,0.9408926417370326,0.05910735826296743,0.0,"(591, 2)","(591, 2)",0,591,559,32,0,0.9458544839255499,0.05414551607445008,0.0,591,557,34,0,0.9424703891708968,0.05752961082910321,0.0,"(1186, 2)","(1186, 2)",0,1186,1120,66,0,0.9443507588532883,0.05564924114671164,0.0,1186,1131,55,0,0.9536256323777403,0.046374367622259695,0.0
dpah_fm0.05_hMM0.90_hmm0.10_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.10_0.pt,1000,11.852,5926,5594,332,0,0.9439757003037462,0.0560242996962538,0.0,"(4147, 2)","(4147, 2)",0,4147,3915,232,0,0.9440559440559441,0.055944055944055944,0.0,4147,3909,238,0,0.9426091150229081,0.057390884977091876,0.0,"(592, 2)","(592, 2)",0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,592,565,27,0,0.9543918918918919,0.04560810810810811,0.0,"(1187, 2)","(1187, 2)",0,1187,1120,67,0,0.9435551811288964,0.05644481887110362,0.0,1187,1131,56,0,0.9528222409435552,0.04717775905644482,0.0
dpah_fm0.05_hMM0.90_hmm0.10_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.10_1.pt,1000,11.852,5926,5594,332,0,0.9439757003037462,0.0560242996962538,0.0,"(4147, 2)","(4147, 2)",0,4147,3915,232,0,0.9440559440559441,0.055944055944055944,0.0,4147,3901,246,0,0.9406800096455269,0.059319990354473114,0.0,"(592, 2)","(592, 2)",0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,592,563,29,0,0.9510135135135135,0.048986486486486486,0.0,"(1187, 2)","(1187, 2)",0,1187,1120,67,0,0.9435551811288964,0.05644481887110362,0.0,1187,1112,75,0,0.93681550126369,0.06318449873631002,0.0
dpah_fm0.05_hMM0.90_hmm0.10_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.10_2.pt,1000,11.852,5926,5594,332,0,0.9439757003037462,0.0560242996962538,0.0,"(4147, 2)","(4147, 2)",0,4147,3915,232,0,0.9440559440559441,0.055944055944055944,0.0,4147,3898,249,0,0.939956595129009,0.06004340487099108,0.0,"(592, 2)","(592, 2)",0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,"(1187, 2)","(1187, 2)",0,1187,1120,67,0,0.9435551811288964,0.05644481887110362,0.0,1187,1130,57,0,0.9519797809604044,0.04802021903959562,0.0
dpah_fm0.05_hMM0.90_hmm0.20_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.20_0.pt,1000,11.854,5927,5600,327,0,0.9448287497891007,0.055171250210899275,0.0,"(4147, 2)","(4147, 2)",0,4147,3919,228,0,0.9450204967446347,0.054979503255365325,0.0,4147,3913,234,0,0.9435736677115988,0.05642633228840126,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,565,27,0,0.9543918918918919,0.04560810810810811,0.0,"(1188, 2)","(1188, 2)",0,1188,1121,67,0,0.9436026936026936,0.0563973063973064,0.0,1188,1132,56,0,0.9528619528619529,0.04713804713804714,0.0
dpah_fm0.05_hMM0.90_hmm0.20_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.20_1.pt,1000,11.854,5927,5600,327,0,0.9448287497891007,0.055171250210899275,0.0,"(4147, 2)","(4147, 2)",0,4147,3919,228,0,0.9450204967446347,0.054979503255365325,0.0,4147,3908,239,0,0.9423679768507355,0.05763202314926453,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,564,28,0,0.9527027027027027,0.0472972972972973,0.0,"(1188, 2)","(1188, 2)",0,1188,1121,67,0,0.9436026936026936,0.0563973063973064,0.0,1188,1113,75,0,0.9368686868686869,0.06313131313131314,0.0
dpah_fm0.05_hMM0.90_hmm0.20_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.20_2.pt,1000,11.854,5927,5600,327,0,0.9448287497891007,0.055171250210899275,0.0,"(4147, 2)","(4147, 2)",0,4147,3919,228,0,0.9450204967446347,0.054979503255365325,0.0,4147,3902,245,0,0.9409211478176995,0.05907885218230046,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,"(1188, 2)","(1188, 2)",0,1188,1121,67,0,0.9436026936026936,0.0563973063973064,0.0,1188,1131,57,0,0.952020202020202,0.047979797979797977,0.0
dpah_fm0.05_hMM0.90_hmm0.30_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.30_0.pt,1000,11.874,5937,5608,329,0,0.944584807141654,0.055415192858345966,0.0,"(4155, 2)","(4155, 2)",0,4155,3925,230,0,0.9446450060168472,0.05535499398315283,0.0,4155,3919,236,0,0.9432009626955475,0.05679903730445247,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,566,26,0,0.956081081081081,0.04391891891891892,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,67,0,0.9436974789915966,0.05630252100840336,0.0,1190,1135,55,0,0.9537815126050421,0.046218487394957986,0.0
dpah_fm0.05_hMM0.90_hmm0.30_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.30_1.pt,1000,11.874,5937,5608,329,0,0.944584807141654,0.055415192858345966,0.0,"(4155, 2)","(4155, 2)",0,4155,3925,230,0,0.9446450060168472,0.05535499398315283,0.0,4155,3911,244,0,0.9412755716004814,0.05872442839951865,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,565,27,0,0.9543918918918919,0.04560810810810811,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,67,0,0.9436974789915966,0.05630252100840336,0.0,1190,1115,75,0,0.9369747899159664,0.06302521008403361,0.0
dpah_fm0.05_hMM0.90_hmm0.30_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.30_2.pt,1000,11.874,5937,5608,329,0,0.944584807141654,0.055415192858345966,0.0,"(4155, 2)","(4155, 2)",0,4155,3925,230,0,0.9446450060168472,0.05535499398315283,0.0,4155,3909,246,0,0.9407942238267148,0.0592057761732852,0.0,"(592, 2)","(592, 2)",0,592,560,32,0,0.9459459459459459,0.05405405405405406,0.0,592,559,33,0,0.9442567567567568,0.05574324324324324,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,67,0,0.9436974789915966,0.05630252100840336,0.0,1190,1134,56,0,0.9529411764705882,0.047058823529411764,0.0
dpah_fm0.05_hMM0.90_hmm0.40_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.40_0.pt,1000,11.894,5947,5623,321,3,0.94551874894905,0.05397679502270052,0.0005044560282495376,"(4162, 2)","(4162, 2)",0,4162,3936,224,2,0.9456991830850553,0.05382027871215762,0.0004805382027871216,4162,3936,225,1,0.9456991830850553,0.05406054781355118,0.0002402691013935608,"(594, 2)","(594, 2)",0,594,562,32,0,0.9461279461279462,0.05387205387205387,0.0,594,553,41,0,0.930976430976431,0.06902356902356903,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,65,1,0.9445843828715366,0.054575986565911,0.0008396305625524769,1191,1120,70,1,0.9403862300587741,0.05877413937867338,0.0008396305625524769
dpah_fm0.05_hMM0.90_hmm0.40_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.40_1.pt,1000,11.894,5947,5623,321,3,0.94551874894905,0.05397679502270052,0.0005044560282495376,"(4162, 2)","(4162, 2)",0,4162,3936,224,2,0.9456991830850553,0.05382027871215762,0.0004805382027871216,4162,3934,225,3,0.9452186448822681,0.05406054781355118,0.0007208073041806823,"(594, 2)","(594, 2)",0,594,562,32,0,0.9461279461279462,0.05387205387205387,0.0,594,572,22,0,0.9629629629629629,0.037037037037037035,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,65,1,0.9445843828715366,0.054575986565911,0.0008396305625524769,1191,1116,75,0,0.9370277078085643,0.06297229219143577,0.0
dpah_fm0.05_hMM0.90_hmm0.40_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.40_2.pt,1000,11.894,5947,5623,321,3,0.94551874894905,0.05397679502270052,0.0005044560282495376,"(4162, 2)","(4162, 2)",0,4162,3936,224,2,0.9456991830850553,0.05382027871215762,0.0004805382027871216,4162,3960,200,2,0.9514656415185008,0.048053820278712155,0.0004805382027871216,"(594, 2)","(594, 2)",0,594,562,32,0,0.9461279461279462,0.05387205387205387,0.0,594,563,31,0,0.9478114478114478,0.05218855218855219,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,65,1,0.9445843828715366,0.054575986565911,0.0008396305625524769,1191,1119,71,1,0.9395465994962217,0.05961376994122586,0.0008396305625524769
dpah_fm0.05_hMM0.90_hmm0.50_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.50_0.pt,1000,11.866,5933,5612,317,4,0.9458958368447665,0.05342996797572897,0.0006741951795044666,"(4151, 2)","(4151, 2)",0,4151,3928,221,2,0.9462780052999278,0.053240183088412434,0.000481811611659841,4151,3928,222,1,0.9462780052999278,0.05348108889424235,0.0002409058058299205,"(592, 2)","(592, 2)",0,592,561,31,0,0.9476351351351351,0.052364864864864864,0.0,592,554,38,0,0.9358108108108109,0.06418918918918919,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,65,2,0.9436974789915966,0.0546218487394958,0.0016806722689075631,1190,1117,72,1,0.938655462184874,0.06050420168067227,0.0008403361344537816
dpah_fm0.05_hMM0.90_hmm0.50_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.50_1.pt,1000,11.866,5933,5612,317,4,0.9458958368447665,0.05342996797572897,0.0006741951795044666,"(4151, 2)","(4151, 2)",0,4151,3928,221,2,0.9462780052999278,0.053240183088412434,0.000481811611659841,4151,3927,221,3,0.9460370994940978,0.053240183088412434,0.0007227174174897615,"(592, 2)","(592, 2)",0,592,561,31,0,0.9476351351351351,0.052364864864864864,0.0,592,567,25,0,0.9577702702702703,0.04222972972972973,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,65,2,0.9436974789915966,0.0546218487394958,0.0016806722689075631,1190,1113,77,0,0.9352941176470588,0.06470588235294118,0.0
dpah_fm0.05_hMM0.90_hmm0.50_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.50_2.pt,1000,11.866,5933,5612,317,4,0.9458958368447665,0.05342996797572897,0.0006741951795044666,"(4151, 2)","(4151, 2)",0,4151,3928,221,2,0.9462780052999278,0.053240183088412434,0.000481811611659841,4151,3950,199,2,0.9515779330281859,0.04794025536015418,0.000481811611659841,"(592, 2)","(592, 2)",0,592,561,31,0,0.9476351351351351,0.052364864864864864,0.0,592,562,30,0,0.9493243243243243,0.05067567567567568,0.0,"(1190, 2)","(1190, 2)",0,1190,1123,65,2,0.9436974789915966,0.0546218487394958,0.0016806722689075631,1190,1119,69,2,0.9403361344537815,0.05798319327731093,0.0016806722689075631
dpah_fm0.05_hMM0.90_hmm0.60_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.60_0.pt,1000,11.88,5940,5620,314,6,0.9461279461279462,0.05286195286195286,0.00101010101010101,"(4156, 2)","(4156, 2)",0,4156,3933,219,4,0.9463426371511068,0.0526948989412897,0.0009624639076034649,4156,3934,218,4,0.9465832531280077,0.05245428296438884,0.0009624639076034649,"(593, 2)","(593, 2)",0,593,562,31,0,0.9477234401349073,0.05227655986509275,0.0,593,555,38,0,0.9359190556492412,0.06408094435075885,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,64,2,0.9445843828715366,0.05373635600335852,0.0016792611251049538,1191,1118,72,1,0.9387069689336692,0.060453400503778336,0.0008396305625524769
dpah_fm0.05_hMM0.90_hmm0.60_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.60_1.pt,1000,11.88,5940,5620,314,6,0.9461279461279462,0.05286195286195286,0.00101010101010101,"(4156, 2)","(4156, 2)",0,4156,3933,219,4,0.9463426371511068,0.0526948989412897,0.0009624639076034649,4156,3931,221,4,0.9458614051973051,0.053176130895091434,0.0009624639076034649,"(593, 2)","(593, 2)",0,593,562,31,0,0.9477234401349073,0.05227655986509275,0.0,593,572,21,0,0.9645868465430016,0.03541315345699832,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,64,2,0.9445843828715366,0.05373635600335852,0.0016792611251049538,1191,1116,75,0,0.9370277078085643,0.06297229219143577,0.0
dpah_fm0.05_hMM0.90_hmm0.60_2,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.60_2.pt,1000,11.88,5940,5620,314,6,0.9461279461279462,0.05286195286195286,0.00101010101010101,"(4156, 2)","(4156, 2)",0,4156,3933,219,4,0.9463426371511068,0.0526948989412897,0.0009624639076034649,4156,3954,198,4,0.951395572666025,0.04764196342637151,0.0009624639076034649,"(593, 2)","(593, 2)",0,593,562,31,0,0.9477234401349073,0.05227655986509275,0.0,593,564,29,0,0.9510961214165261,0.048903878583473864,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,64,2,0.9445843828715366,0.05373635600335852,0.0016792611251049538,1191,1120,69,2,0.9403862300587741,0.05793450881612091,0.0016792611251049538
dpah_fm0.05_hMM0.90_hmm0.70_0,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.70_0.pt,1000,11.89,5945,5623,311,11,0.9458368376787216,0.05231286795626577,0.0018502943650126156,"(4160, 2)","(4160, 2)",0,4160,3936,217,7,0.9461538461538461,0.05216346153846154,0.0016826923076923078,4160,3936,218,6,0.9461538461538461,0.052403846153846155,0.0014423076923076924,"(594, 2)","(594, 2)",0,594,562,31,1,0.9461279461279462,0.05218855218855219,0.0016835016835016834,594,554,40,0,0.9326599326599326,0.06734006734006734,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,63,3,0.9445843828715366,0.05289672544080604,0.0025188916876574307,1191,1118,72,1,0.9387069689336692,0.060453400503778336,0.0008396305625524769
dpah_fm0.05_hMM0.90_hmm0.70_1,../data/splits/dpah/dpah_fm0.05_hMM0.90_hmm0.70_1.pt,1000,11.89,5945,5623,311,11,0.9458368376787216,0.05231286795626577,0.0018502943650126156,"(4160, 2)","(4160, 2)",0,4160,3936,217,7,0.9461538461538461,0.05216346153846154,0.0016826923076923078,4160,3934,215,11,0.9456730769230769,0.051682692307692304,0.0026442307692307694,"(594, 2)","(594, 2)",0,594,562,31,1,0.9461279461279462,0.05218855218855219,0.0016835016835016834,594,571,23,0,0.9612794612794613,0.03872053872053872,0.0,"(1191, 2)","(1191, 2)",0,1191,1125,63,3,0.9445843828715366,0.05289672544080604,0.0025188916876574307,1191,1116,73,2,0.9370277078085643,0.061293031066330814,0.0016792611251049538
